Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
breastplate-belt-in-black,,,,,,,,84,,Black,,,'20634,0,shopify,2,deny,manual,201.60,,true,true,'20634,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_17_20653_3544.jpeg?v=1437072102,,,,,,,,,,,,,,,,,,,lb
breastplate-belt-in-black,,,,,,,,88,,Black,,,'20635,0,shopify,2,deny,manual,201.60,,true,true,'20653,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_17_20653_3545.jpeg?v=1437072102,,,,,,,,,,,,,,,,,,,lb
breastplate-belt-in-black,,,,,,,,92,,Black,,,'20636,0,shopify,0,deny,manual,201.60,,true,true,'20636,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_17_20653_3540.jpeg?v=1437072102,,,,,,,,,,,,,,,,,,,lb
breastplate-belt-in-gold,Breastplate Belt,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>With a rich history of equestrian leatherwear, Pierre Guibert's knowledge and experience is effortlessly represented in his accessory line of bags and belts. Each piece is conceptualized with the intention of performance which produces immaculately designed products of utility and beauty. Color Gold. 100% Barénia Leather. Made in the EU. </p>
<p><a href=""http://babyandco.us/collections/guibert""><em>Shop our collection of Guibert.</em></a></p>",Guibert,women's belts,"2/9, accessories, belt, guibert, new, SALE, salefave3, sping6, spring4, spring6, SS15, visible, WEEK07, woman",true,Size,80,Color,Gold,,,'20637,0,shopify,1,deny,manual,201.60,,true,true,'20637,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_14_20639_3510_322f576b-c2ab-426f-a8d6-27657d053ac6.jpeg?v=1437072094,,false,,,apparel & accessories > clothing accessories > belts,female,adult,,,,,true,,,,,,,lb
breastplate-belt-in-gold,,,,,,,,84,,Gold,,,'20638,0,shopify,1,deny,manual,201.60,,true,true,'20638,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_14_20639_3515.jpeg?v=1437072094,,,,,,,,,,,,,,,,,,,lb
breastplate-belt-in-gold,,,,,,,,88,,Gold,,,'20639,0,shopify,1,deny,manual,201.60,,true,true,'20639,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_14_20639_3512.jpeg?v=1437072094,,,,,,,,,,,,,,,,,,,lb
breastplate-belt-in-gold,,,,,,,,92,,Gold,,,'20640,0,shopify,1,deny,manual,201.60,,true,true,'20640,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_14_20639_3516.jpeg?v=1437072094,,,,,,,,,,,,,,,,,,,lb
breastplate-belt-in-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_14_20639_3556.jpeg?v=1437072094,,,,,,,,,,,,,,,,,,,
breastplate-belt-in-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_14_20639_3511.jpeg?v=1437072094,,,,,,,,,,,,,,,,,,,
breastplate-belt-in-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-03-20_Ashley_Look_15_23569_15495.jpeg?v=1437072094,,,,,,,,,,,,,,,,,,,
full-size-breastplate-belt-in-black,Full Size Breastplate Belt,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>With a rich history of equestrian leatherwear, Pierre Guibert's knowledge and experience is effortlessly represented in his accessory line of bags and belts. Each piece is conceptualized with the intention of performance which produces immaculately designed products of utility and beauty. Color Black. 100% Barénia Leather. Made in the EU. </p>
<p>Also available in <a href=""http://babyandco.us/products/full-size-breastplate-belt-in-pauillac""><em>Red</em></a> and <em><a href=""http://babyandco.us/products/full-size-breastplate-in-gold"">Gold</a></em>.</p>
<p><a href=""http://babyandco.us/collections/guibert""><em>Shop our collection of Guibert.</em></a></p>",Guibert,women's belts,"2/9, accessories, belt, guibert, new, SALE, salefave3, spring10, spring3, spring4, spring9, SS15, visible, WEEK07, woman",true,Size,80,Color,Black,,,'20641,0,shopify,2,deny,manual,229.60,,true,true,'20641,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_13_20642_3499.jpeg?v=1437072086,,false,,,apparel & accessories > clothing accessories > belts,female,adult,,,,,true,,,,,,,lb
full-size-breastplate-belt-in-black,,,,,,,,84,,Black,,,'20642,0,shopify,2,deny,manual,229.60,,true,true,'20642,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_13_20642_3560.jpeg?v=1437072086,,,,,,,,,,,,,,,,,,,lb
full-size-breastplate-belt-in-black,,,,,,,,88,,Black,,,'20643,0,shopify,2,deny,manual,229.60,,true,true,'20643,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_13_20642_3501.jpeg?v=1437072086,,,,,,,,,,,,,,,,,,,lb
full-size-breastplate-belt-in-black,,,,,,,,92,,Black,,,'20644,0,shopify,1,deny,manual,229.60,,true,true,'20644,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_13_20642_3503.jpeg?v=1437072086,,,,,,,,,,,,,,,,,,,lb
full-size-breastplate-in-gold,Full Size Breastplate Belt,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>With a rich history of equestrian leatherwear, Pierre Guibert's knowledge and experience is effortlessly represented in his accessory line of bags and belts. Each piece is conceptualized with the intention of performance which produces immaculately designed products of utility and beauty. Color Gold. 100% Barénia Leather. Made in the EU. <em>Ashley is wearing a Size 80.</em></p>
<meta charset=""utf-8"">
<p>Also available in <em><a href=""http://babyandco.us/products/full-size-breastplate-belt-in-black"">Black</a></em> and <a href=""http://babyandco.us/products/full-size-breastplate-belt-in-pauillac""><em>Red.</em></a></p>
<p><a href=""http://babyandco.us/collections/guibert""><em>Shop our collection of Guibert.</em></a></p>",Guibert,women's belts,"2/9, accessories, belt, guibert, nautical, SALE, salefave3, spring10, spring4, spring6, SS15, visible, WEEK07, woman",true,Size,80,Color,Gold,,,'20645,0,shopify,2,deny,manual,229.60,,true,true,'20645,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_16_20646_3530.jpeg?v=1437072078,,false,,,apparel & accessories > clothing accessories > belts,,adult,,,,,true,,,,,,,lb
full-size-breastplate-in-gold,,,,,,,,84,,Gold,,,'20646,0,shopify,2,deny,manual,229.60,,true,true,'20646,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_16_20646_3535.jpeg?v=1437072078,,,,,,,,,,,,,,,,,,,lb
full-size-breastplate-in-gold,,,,,,,,88,,Gold,,,'20647,0,shopify,2,deny,manual,229.60,,true,true,'20647,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_16_20646_3533.jpeg?v=1437072078,,,,,,,,,,,,,,,,,,,lb
full-size-breastplate-in-gold,,,,,,,,92,,Gold,,,'20648,0,shopify,1,deny,manual,229.60,,true,true,'20648,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_16_20646_3549.jpeg?v=1437072078,,,,,,,,,,,,,,,,,,,lb
full-size-breastplate-in-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_16_20646_3532.jpeg?v=1437072078,,,,,,,,,,,,,,,,,,,
full-size-breastplate-in-gold,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-03-20_Ashley_Look_15_23569_15498.jpeg?v=1437072078,,,,,,,,,,,,,,,,,,,
full-size-breastplate-belt-in-pauillac,Full Size Breastplate Belt,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>With a rich history of equestrian leatherwear, Pierre Guibert's knowledge and experience is effortlessly represented in his accessory line of bags and belts. Each piece is conceptualized with the intention of performance which produces immaculately designed products of utility and beauty. Color Red. 100% Barénia Leather. Made in the EU. </p>
<p>Also available in <em><a href=""http://babyandco.us/products/full-size-breastplate-belt-in-black"">Black</a></em> and<em><a href=""http://babyandco.us/products/full-size-breastplate-in-gold""> Gold</a>.</em></p>
<p><a href=""http://babyandco.us/collections/guibert""><em>Shop our collection of Guibert.</em></a></p>",Guibert,women's belts,"2/9, accessories, belt, guibert, SALE, salefave3, spring10, spring4, SS15, visible, WEEK07, woman",true,Size,80,Color,Red,,,'20649,0,shopify,2,deny,manual,264.60,,true,true,'20649,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_15_20649_3519.jpeg?v=1437072071,,false,,,apparel & accessories > clothing accessories > belts,female,adult,,,,,true,,,,,,,lb
full-size-breastplate-belt-in-pauillac,,,,,,,,84,,Red,,,'20650,0,shopify,2,deny,manual,264.60,,true,true,'20650,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_15_20649_3521.jpeg?v=1437072071,,,,,,,,,,,,,,,,,,,lb
full-size-breastplate-belt-in-pauillac,,,,,,,,88,,Red,,,'20651,0,shopify,2,deny,manual,264.60,,true,true,'20651,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-02-13_Product_15_20649_3522.jpeg?v=1437072071,,,,,,,,,,,,,,,,,,,lb
full-size-breastplate-belt-in-pauillac,,,,,,,,92,,Red,,,'20652,0,shopify,1,deny,manual,264.60,,true,true,'20652,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-03-20_Ashley_Look_15_23569_15492.jpeg?v=1437072071,,,,,,,,,,,,,,,,,,,lb
alex-twill-pant-sand,Alex Twill Pant in Sand,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p><span style=""line-height: 1.4;"">Richly dyed cotton sets off cleanly styled, incredibly soft pants cut with a straight leg and classic five-pocket style by Homecore. Color Sand. 98% Cotton, 2% Lycra. Made in Portugal. <em>Jacob os wearing a 34.</em></span></p>",Homecore,men's trousers,"03/20, AW15, bottoms, homecore, man, newman, pants, sand, Shot 3/30, signature",true,Size,30,Color,Sand,,,'20653,0,shopify,1,deny,manual,228.00,,true,true,'20653,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-03-30_Jake_Look_16_20656_16536.jpeg?v=1440619123,,false,,,apparel & accessories > clothing > pants,male,adult,,,,,true,,,,,,,lb
alex-twill-pant-sand,,,,,,,,31,,Sand,,,'20654,0,shopify,0,deny,manual,228.00,,true,true,'20654,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-03-30_Jake_Look_16_20656_16533.jpeg?v=1440619123,,,,,,,,,,,,,,,,,,,lb
alex-twill-pant-sand,,,,,,,,32,,Sand,,,'20655,0,shopify,2,deny,manual,228.00,,true,true,'20655,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-03-30_Jake_Look_16_20656_16539.jpeg?v=1440619123,,,,,,,,,,,,,,,,,,,lb
alex-twill-pant-sand,,,,,,,,33,,Sand,,,'20656,0,shopify,1,deny,manual,228.00,,true,true,'20656,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-03-30_Jake_Look_16_20656_16545.jpeg?v=1440619123,,,,,,,,,,,,,,,,,,,lb
alex-twill-pant-sand,,,,,,,,34,,Sand,,,'20657,0,shopify,1,deny,manual,228.00,,true,true,'20657,,,,,,,,,,,,,,,,,,,,lb
alex-twill-pant-sand,,,,,,,,36,,Sand,,,'20658,0,shopify,0,deny,manual,228.00,,true,true,'20658,,,,,,,,,,,,,,,,,,,,lb
sergio-pant-white,Sergio Pant,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>The Sergio Pant is a straight leg with a clean look. Five button fly closure at front. Four exterior pockets. Homecore. Color White. 100% Cotton. Made in Portugal. <em>Matt is wearing a Size 30. Matt is </em><em><em><span data-sheets-value='[null,2,""A long sleeved tissue tee featuring the number 13 at front chest area while the back bears a smart hashtag of the company\u2019s namesake. This tee has unfinished edges. Color Mood Indigo. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">6’2”, Chest 38”, Waist 31”, Inseam 34.5”. </span></em></em></p>",Homecore,men's trousers,"4/6, AW15, bottom, bottoms, homecore, man, newman, pant, SALE, salefav2, salefave3, salefavorite, Shot 6/4/15, SS15, white",true,Size,30,Color,White,,,'20665,0,shopify,1,deny,manual,159.60,,true,true,'20665,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20665_22718_copy.jpeg?v=1437072053,,false,,,,,,,,,,,,,,,,,lb
sergio-pant-white,,,,,,,,31,,White,,,'20666,0,shopify,1,deny,manual,159.60,,true,true,'20666,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20665_22727_copy.jpeg?v=1437072053,,,,,,,,,,,,,,,,,,,lb
sergio-pant-white,,,,,,,,32,,White,,,'20667,0,shopify,2,deny,manual,159.60,,true,true,'20667,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20665_22713.jpeg?v=1437072053,,,,,,,,,,,,,,,,,,,lb
sergio-pant-white,,,,,,,,33,,White,,,'20668,0,shopify,1,deny,manual,159.60,,true,true,'20668,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20665_22718.jpeg?v=1437072053,,,,,,,,,,,,,,,,,,,lb
sergio-pant-white,,,,,,,,34,,White,,,'20669,0,shopify,1,deny,manual,159.60,,true,true,'20669,,,,,,,,,,,,,,,,,,,,lb
sergio-pant-antra,Sergio Pant,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p><span>The Sergio Pant is a straight leg with a clean look. Five button fly closure at front. Four exterior pockets. Homecore. Color Antra. 100% Cotton. Made in Portugal. </span><em>Matt is wearing a Size 30. Matt is </em><em><em><span data-sheets-value='[null,2,""A long sleeved tissue tee featuring the number 13 at front chest area while the back bears a smart hashtag of the company\u2019s namesake. This tee has unfinished edges. Color Mood Indigo. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">6’2”, Chest 38”, Waist 31”, Inseam 34.5”. </span></em></em></p>",Homecore,men's trousers,"4/6, AW15, bottoms, grey, homecore, man, newman, pant, SALE, salefave3, Shot 6/4/15, SS15",true,Size,30,Color,Antra,,,'20670,0,shopify,1,deny,manual,159.60,,true,true,'20670,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look6_20671_22827_copy.jpeg?v=1437072050,,false,,,,,,,,,,,,,,,,,lb
sergio-pant-antra,,,,,,,,31,,Antra,,,'20671,0,shopify,1,deny,manual,159.60,,true,true,'20671,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look6_20671_22829_copy.jpeg?v=1437072050,,,,,,,,,,,,,,,,,,,lb
sergio-pant-antra,,,,,,,,32,,Antra,,,'20672,0,shopify,0,deny,manual,159.60,,true,true,'20672,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look6_20671_22833_copy.jpeg?v=1437072050,,,,,,,,,,,,,,,,,,,lb
sergio-pant-antra,,,,,,,,33,,Antra,,,'20673,0,shopify,1,deny,manual,159.60,,true,true,'20673,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look6_20671_22829.jpeg?v=1437072050,,,,,,,,,,,,,,,,,,,lb
sergio-pant-antra,,,,,,,,34,,Antra,,,'20674,0,shopify,1,deny,manual,159.60,,true,true,'20674,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look6_20671_22833.jpeg?v=1437072050,,,,,,,,,,,,,,,,,,,lb
bali-pant-navy,Bali Pant,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>The Bali Pant is a classic look with pleasing stretch. Side angled pockets at front. Addible waistband with zip fly closure. Homecore. Color Navy. 100% Cotton. Made in Portugal. <em>Matt is wearing a Large. Matt is </em><em><em><span data-sheets-value='[null,2,""A long sleeved tissue tee featuring the number 13 at front chest area while the back bears a smart hashtag of the company\u2019s namesake. This tee has unfinished edges. Color Mood Indigo. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">6’2”, Chest 38”, Waist 31”, Inseam 34.5”. </span></em></em></p>",Homecore,men's trousers,"4/6, AW15, bottoms, homecore, man, navy, newman, pant, SALE, salefave3, Shot 6/4/15, SS15, stripesmen",true,Size,Medium,Color,Navy,,,'20675,0,shopify,0,deny,manual,138.60,,true,true,'20675,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look9_20676_22935.jpeg?v=1437072046,,false,,,,,,,,,,,,,,,,,lb
bali-pant-navy,,,,,,,,Large,,Navy,,,'20676,0,shopify,2,deny,manual,138.60,,true,true,'20676,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look9_20676_22946.jpeg?v=1437072046,,,,,,,,,,,,,,,,,,,lb
bali-pant-navy,,,,,,,,X-Large,,Navy,,,'20677,0,shopify,0,deny,manual,138.60,,true,true,'20677,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look9_20676_22932.jpeg?v=1437072046,,,,,,,,,,,,,,,,,,,lb
bali-pant-navy,,,,,,,,XX-Large,,Navy,,,'20678,0,shopify,1,deny,manual,138.60,,true,true,'20678,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look9_20691_22957_61d935ea-d4e5-4596-ad61-92bcd1506403.jpeg?v=1437072046,,,,,,,,,,,,,,,,,,,lb
sergio-shorts-metal,Sergio Short,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>The Sergio Short is a summer staple. Three exterior pockets. Five button fly closure at front. Leather tie. Homecore. Color Metal. 100% Cotton. Made in Portugal. <em>Matt is wearing a Size 32. Matt is </em><em><em><span data-sheets-value='[null,2,""A long sleeved tissue tee featuring the number 13 at front chest area while the back bears a smart hashtag of the company\u2019s namesake. This tee has unfinished edges. Color Mood Indigo. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">6’2”, Chest 38”, Waist 31”, Inseam 34.5”. </span></em></em></p>",Homecore,men's shorts,"4/6, AW15, bottoms, homecore, man, newman, SALE, salefave3, short, Shot 6/4/15, SS15, stripesmen",true,Size,31,Color,Metal,,,'20679,0,shopify,0,deny,manual,152.60,,true,true,'20679,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20686_22797_copy.jpeg?v=1437072043,,false,,,,,,,,,,,,,,,,,lb
sergio-shorts-metal,,,,,,,,32,,Metal,,,'20680,0,shopify,0,deny,manual,152.60,,true,true,'20680,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20680_22768.jpeg?v=1437072043,,,,,,,,,,,,,,,,,,,lb
sergio-shorts-metal,,,,,,,,33,,Metal,,,'20681,0,shopify,2,deny,manual,152.60,,true,true,'20681,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20680_22761_copy.jpeg?v=1437072043,,,,,,,,,,,,,,,,,,,lb
sergio-shorts-metal,,,,,,,,34,,Metal,,,'20682,0,shopify,0,deny,manual,152.60,,true,true,'20682,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20680_22775_copy.jpeg?v=1437072043,,,,,,,,,,,,,,,,,,,lb
sergio-shorts-metal,,,,,,,,36,,Metal,,,'20683,0,shopify,0,deny,manual,152.60,,true,true,'20683,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20680_22775.jpeg?v=1437072043,,,,,,,,,,,,,,,,,,,lb
sergio-shorts-metal,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20680_22761.jpeg?v=1437072043,,,,,,,,,,,,,,,,,,,
gumy-lamo-top-navy,Gumy Lamo Top,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>Amiable texture for the pleasure seeking. Plenty of stretch with the coolness of summer. Four button closure at front. Two exterior pockets, one interior. Homecore. Color Navy. 90% Cotton, 10% Elastane. Made in Portugal.  <em>Matt is wearing a Large. Matt is </em><em><em><span data-sheets-value='[null,2,""A long sleeved tissue tee featuring the number 13 at front chest area while the back bears a smart hashtag of the company\u2019s namesake. This tee has unfinished edges. Color Mood Indigo. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">6’2”, Chest 38”, Waist 31”, Inseam 34.5”. </span></em></em></p>",Homecore,men's t-shirts,"4/6, AW15, button ups, homecore, man, navy, newman, SALE, salefave3, Shot 6/4/15, SS15, top, tops",true,Size,Small,Color,Navy,,,'20684,0,shopify,0,deny,manual,208.60,,true,true,'20684,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20686_22797.jpeg?v=1437072039,,false,,,,,,,,,,,,,,,,,lb
gumy-lamo-top-navy,,,,,,,,Medium,,Navy,,,'20685,0,shopify,0,deny,manual,208.60,,true,true,'20685,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20686_22822.jpeg?v=1437072039,,,,,,,,,,,,,,,,,,,lb
gumy-lamo-top-navy,,,,,,,,Large,,Navy,,,'20686,0,shopify,0,deny,manual,208.60,,true,true,'20686,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20686_22822_copy.jpeg?v=1437072039,,,,,,,,,,,,,,,,,,,lb
gumy-lamo-top-navy,,,,,,,,X-Large,,Navy,,,'20687,0,shopify,2,deny,manual,208.60,,true,true,'20687,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20686_22816.jpeg?v=1437072039,,,,,,,,,,,,,,,,,,,lb
gumy-lamo-top-navy,,,,,,,,XX-Large,,Navy,,,'20688,0,shopify,0,deny,manual,208.60,,true,true,'20688,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look1_20686_22810.jpeg?v=1437072039,,,,,,,,,,,,,,,,,,,lb
citib-pique-jacket-navy,Citib Pique Jacket,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>The Citib Pique is a strong cotton weave for a classic look. Four button closure at front. Side angled pockets at front. One interior pocket. Homecore. Color Navy. 100% Cotton. Made in Portugal. <em>Matt is wearing a Large. Matt is </em><em><em><span data-sheets-value='[null,2,""A long sleeved tissue tee featuring the number 13 at front chest area while the back bears a smart hashtag of the company\u2019s namesake. This tee has unfinished edges. Color Mood Indigo. 100% Cotton.""]' data-sheets-userformat=""[null,null,8961,[null,0],null,null,null,null,null,null,null,1,0,null,null,null,11]"">6’2”, Chest 38”, Waist 31”, Inseam 34.5”. </span></em></em></p>",Homecore,men's coats & jackets,"4/6, AW15, coats, homecore, jacket, man, navy, outerwear, Shot 6/4/15, signature, stripesmen",true,Size,Small,Color,Navy,,,'20689,0,shopify,0,deny,manual,298.00,,true,true,'20689,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look6_20691_22923.jpeg?v=1437072034,,false,,,,,,,,,,,,,,,,,lb
citib-pique-jacket-navy,,,,,,,,Medium,,Navy,,,'20690,0,shopify,0,deny,manual,298.00,,true,true,'20690,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look6_20691_22926.jpeg?v=1437072034,,,,,,,,,,,,,,,,,,,lb
citib-pique-jacket-navy,,,,,,,,Large,,Navy,,,'20691,0,shopify,2,deny,manual,298.00,,true,true,'20691,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look9_20691_22958.jpeg?v=1437072034,,,,,,,,,,,,,,,,,,,lb
citib-pique-jacket-navy,,,,,,,,X-Large,,Navy,,,'20692,0,shopify,1,deny,manual,298.00,,true,true,'20692,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look6_20691_22923_copy.jpeg?v=1437072034,,,,,,,,,,,,,,,,,,,lb
citib-pique-jacket-navy,,,,,,,,XX-Large,,Navy,,,'20693,0,shopify,1,deny,manual,298.00,,true,true,'20693,,,,,,,,,,,,,,,,,,,,lb
marl-jacket-grey,Marl Jacket,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""http://babyandco.us/"" target=""_blank"">Baby &amp; Company</a></em></p><p>The Marl Jacket presents the structure of a suit jacket with the comfort of your favorite sweater. Three exterior pockets, three interior pockets. Homecore. Lining. Color Grey. 77% Cotton, 19% Polyester, 4% Elastane. Made in Portugal. <em>Matt is 6'2 and wears a Medium. Product fits true to size.</em></p>",Homecore,men's coats & jackets,"4/6, AW15, coats, grey, homecore, jacket, man, outerwear, Shot 6/4/15, signature",true,Size,Small,Color,Grey,,,'20694,0,shopify,1,deny,manual,318.00,,true,true,'20694,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look_20695_23088_copy.jpeg?v=1437072030,,false,,,,,,,,,,,,,,,,,lb
marl-jacket-grey,,,,,,,,Medium,,Grey,,,'20695,0,shopify,2,deny,manual,318.00,,true,true,'20695,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look_20695_23088_copy_1.jpeg?v=1437072030,,,,,,,,,,,,,,,,,,,lb
marl-jacket-grey,,,,,,,,Large,,Grey,,,'20696,0,shopify,2,deny,manual,318.00,,true,true,'20696,https://cdn.shopify.com/s/files/1/0923/8036/products/2015-06-04-Matt_Look_20695_23098_17531e6e-3e8e-4eba-b373-84772f7c3e6c.jpeg?v=1437072030,,,,,,,,,,,,,,,,,,,lb
marl-jacket-grey,,,,,,,,X-Large,,Grey,,,'20697,0,shopify,2,deny,manual,318.00,,true,true,'20697,,,,,,,,,,,,,,,,,,,,lb
marl-jacket-grey,,,,,,,,XX-Large,,Grey,,,'20698,0,shopify,0,deny,manual,318.00,,true,true,'20698,,,,,,,,,,,,,,,,,,,,lb
