Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit
pure-fix-straight-fork,,,,,,,,Purple,,47-54 cm,,,Fork - Gloss Purple - 47-54,5443,shopify,11,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/fork_raw_steel_web_ce0498f8-4374-4a13-8b9d-25d02729ebe8.jpeg?v=1438625164,Raw,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Purple,,58 cm,,,Fork - Gloss Purple - 58cm,5443,shopify,8,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/fork_red_web_f20b080f-121f-4e53-8e1e-33e78a45e880.jpeg?v=1438625164,Red,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,White,,43 cm,,,Fork - White - 43cm,5443,shopify,6,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/chrome-fork-WEB_ba04d8c6-6b18-454d-8c4c-10d3dcca7071.jpeg?v=1438625164,Chrome,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,White,,47-54 cm,,,Fork - White - 47-54,5443,shopify,89,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/fork-orange-black-dip-WEB_69312460-cc1c-4565-b214-c53053fdd79c.jpeg?v=1438625164,Orange Dip,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,White,,58 cm,,,Fork - White- 58cm,5443,shopify,14,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/cream-fork-WEB_3e97d2ad-e197-4a0a-96d6-b62b1484ba70.jpeg?v=1438625164,Cream,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,White,,61 cm,,,Fork - White - 61cm,5443,shopify,2,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Grey,,47-54 cm,,,Fork - Gloss Light Grey - 47-54,5443,shopify,52,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Grey,,58 cm,,,Fork - Gloss Light Grey - 58cm,5443,shopify,20,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Matte Black,,43 cm,,,Fork - Matte Black - 43cm,5443,shopify,9,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Matte Black,,47-54 cm,,,Fork - Matte Black - 47-54,5443,shopify,222,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Matte Black,,58 cm,,,Fork - Matte Black - 58cm,5443,shopify,38,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Matte Black,,61 cm,,,Fork - Matte Black - 61cm,5443,shopify,0,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Matte Grey,,43 cm,,,Fork - Matte Dark Grey - 43cm,5443,shopify,10,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Matte Grey,,47-54 cm,,,Fork - Matte Dark Grey - 47-54,5443,shopify,65,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Matte Grey,,58 cm,,,Fork - Matte Dark Grey - 58cm,5443,shopify,10,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Matte Grey,,61 cm,,,Fork - Matte Dark Grey - 61cm,5443,shopify,8,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Neon Green,,47-54 cm,,,Fork - Neon Green - 47-54,5443,shopify,8,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Neon Yellow,,47-54 cm,,,Fork - Neon Yellow - 47-54,5443,shopify,9,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Orange Dip,,47-54 cm,,,Fork - Orange Dip Black - 47-54,5443,shopify,17,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Orange Dip,,58 cm,,,Fork - Orange Dip Black - 58cm,5443,shopify,7,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Orange,,47-54 cm,,,Fork - Gloss Orange - 47-54,5443,shopify,29,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Orange,,58 cm,,,Fork - Orange - 58cm,5443,shopify,13,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Raw,,47-54 cm,,,Fork - Raw - 47-54,5443,shopify,28,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Raw,,58 cm,,,Fork - Raw - 58cm,5443,shopify,20,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Red,,47-54 cm,,,Fork - Gloss Red - 47-54,5443,shopify,8,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-fix-straight-fork,,,,,,,,Red,,58 cm,,,Fork - Gloss Red - 58cm,5443,shopify,7,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,Pure City Fenders,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>You love your street and your street loves you, but that doesn't mean you want to swap fluids. Putting fenders on your bike means saying “good bye” to a water-splashed back, sprayed legs, and keeps all that road grime under you, where it belongs. Our City Fenders are styled out of lightweight aluminum to keep you dry without slowing you down and they look way better on a bike than a soaked rider. The people riding behind you will thank you too.</p>",Pure Fix Cycles,Fender,"City Accessories, Fender, Fenders and Chain Guards, Pure City",false,Color,Silver,Size,700C,,,Fender Set - 700 - Silver,454,shopify,6,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire-Cover-Red-Full.jpeg?v=1438625150,Red,false,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Silver,,"26""",,,Fender Set - 26 - Silver,454,shopify,8,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire-Cover-Black-Full.jpeg?v=1438625150,Gloss Black,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Red,,700C,,,Fender Set - 700 - Red,454,shopify,4,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire-Cover-Yellow-Full.jpeg?v=1438625150,Cream,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Red,,"26""",,,Fender Set - 26 - Red,454,shopify,20,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire-Cover-White-Full.jpeg?v=1438625150,White,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Gloss Black,,700C,,,Fender Set - 700 - Gloss Black,454,shopify,13,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire-Cover-Silver-Full.jpeg?v=1438625150,Silver,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Gloss Black,,"26""",,,Fender Set - 26 - Gloss Black,454,shopify,21,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire-Cover-WEB.jpeg?v=1438625150,Matte Black,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Cream,,700C,,,Fender Set - 700 - Cream,454,shopify,13,deny,manual,30.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Tire-Cover-Blue-Full.jpeg?v=1438625150,Celeste,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Cream,,"26""",,,Fender Set - 26 - Cream,454,shopify,31,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,White,,700C,,,Fender Set - 700 - White,454,shopify,-1,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,White,,"26""",,,Fender Set - 26 - White,454,shopify,14,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Matte Black,,700C,,,Fender Set - 700 - Gloss Black,454,shopify,11,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Matte Black,,"26""",,,Fender Set - 26 - Gloss Black,454,shopify,20,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Celeste,,700C,,,Fender Set - 700 - White,454,shopify,0,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-fenders,,,,,,,,Celeste,,"26""",,,Fender Set - 26 - White,454,shopify,10,deny,manual,30.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,Pure City Chain Guard,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>Bikes are awesome, greasy legs aren't. That's where the Chainguard comes in. Built of stylishly-molded aluminum and designed to keep your drivetrain's grimy paws off your clothes, furniture, pets, etc..., a chainguard is a must for any commuter and keeping the chain protected from the elements means less maintenance! There's a reason these come standard on out Pure City bikes – they rock!</p><p><strong>Have a 45cm Pure City? Try the 700C Chain Guard.</strong></p><p><strong>Have a 43cm Pure City? Try the 26"" Chain Guard.</strong></p>",Pure Fix Cycles,Chain Guards,"Black, Celeste, Chain Guard, City Accessories, Cream, Matte Black, Pure City, Red, Silver, White",false,Color,Cream,Size,700c,,,Chain Guard - 700c - Cream,454,shopify,19,deny,manual,10.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Yellow-Chain-Cover-FULL.jpeg?v=1438625141,Cream,false,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Cream,,"26""",,,Chain Guard - 26 - Cream,454,shopify,23,deny,manual,10.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Red-Chain-Cover-FULL.jpeg?v=1438625141,Red,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Red,,700c,,,Chain Guard - 700c - Red,454,shopify,12,deny,manual,10.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Blue-Chain-Cover-FULL.jpeg?v=1438625141,Celeste,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Red,,"26""",,,Chain Guard - 26 - Red,454,shopify,16,deny,manual,10.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Matte-Black-Chain-Cover-FULL.jpeg?v=1438625141,Matte Black,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Celeste,,700c,,,Chain Guard - 700c - Sea Green,454,shopify,26,deny,manual,10.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Black-Chain-Cover-FULL-2.jpeg?v=1438625141,Gloss Black,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Celeste,,"26""",,,Chain Guard - 26 - Sea Green,454,shopify,22,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,White,,700c,,,Chain Guard - 700c - White,454,shopify,0,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,White,,"26""",,,Chain Guard - 26 - White,454,shopify,3,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Matte Black,,700c,,,Chain Guard - 700c - Matte Blac,454,shopify,23,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Matte Black,,"26""",,,Chain Guard - 26 - Matte Black,454,shopify,13,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Gloss Black,,700c,,,Chain Guard - 700c - Gloss Blac,454,shopify,12,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Gloss Black,,"26""",,,Chain Guard - 26 - Gloss Black,454,shopify,20,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Silver,,700c,,,Chain Guard - 700c - Silver,454,shopify,5,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
pure-city-chain-guard,,,,,,,,Silver,,"26""",,,Chain Guard - 26 - Silver,454,shopify,13,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
city-bell,City Bell,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>""Knock Knock.""<br> ""Who's there?""""<br> ""Isabelle.""""<br> ""Isabelle, who?""""<br> ""Isabelle necessary on a bicycle?""""</p>
<p>The answer is yes! Whether you want to give other riders a friendly chime to say ""hi"", need to remind that car at the red light that you're still there, or if you just want to practice percussion on the go, the CityBell's got all the ding you could want in a compact brass housing. Perfect for cruising city streets or riding your favorite path or trail, a pleasant peal is always at your fingertips to grab you the attention you deserve.</p>",Pure Fix Cycles,Bells,"Bell, Black, Blue, City, City Accessories, Gold, Pure City, Red, Silver",true,Color,Alloy,,,,,Bell - Silver,454,shopify,117,deny,manual,10.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Chrome-Bell-Full.jpeg?v=1438625132,Alloy,false,,,,,,,,,,,,,,,,,lb
city-bell,,,,,,,,Black,,,,,Bell - Black,454,shopify,58,deny,manual,10.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Black-Bell-Full.jpeg?v=1438625132,Black,,,,,,,,,,,,,,,,,,lb
city-bell,,,,,,,,Red,,,,,Bell - Red,454,shopify,23,deny,manual,10.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Red-Bell-Full.jpeg?v=1438625132,Red,,,,,,,,,,,,,,,,,,lb
city-bell,,,,,,,,Blue,,,,,Bell - Blue,454,shopify,0,deny,manual,10.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Blue-Bell-Full.jpeg?v=1438625133,Blue,,,,,,,,,,,,,,,,,,lb
city-bell,,,,,,,,Gold,,,,,Bell - Gold,454,shopify,0,deny,manual,10.00,,true,true,,,,,,,,,,,,,,,,,,,,,lb
saris-solo-bike-rack,Saris Solo Bike Rack,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><span>The bad news is you can't bike everywhere, that's why you keep that car around.  The good news is, now your car doesn't have to be bike-free!  The Saris bike rack lets you haul your favorite bike to wherever you want to ride, or just bring it with you when you run errands (imagine how fast you can get through IKEA on your bike)! Made from recycled materials that can't rust, this rack is built to last and carry your bike wherever you want to go!</span>",Saris,Bike Racks,"Bike Racks, Black, Rack",true,Size,1 Bike,,,,,Bike Rack - Saris Solo Black,4536,shopify,5,deny,manual,59.99,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/saris-solo-bike-rack-web.jpeg?v=1438625128,,false,,,,,,,,,,,,,,,,,lb
saris-bones-3-bike-rack,Saris Bones 3 Bike Rack,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The bad news is you can't bike everywhere, that's why you keep that car around.  The good news is, now your car doesn't have to be bike-free!  The Saris bike rack lets you haul your favorite bike to wherever you want to ride, or just bring it with you when you run errands (imagine how fast you can get through IKEA on your bike)! Made from recycled materials that can't rust, this rack is built to last and carry your bike wherever you want to go!</p>",Saris,Bike Racks,Bike Racks,true,Size,3 Bikes,,,,,Bike Rack - Saris Bones 3 Black,4536,shopify,0,deny,manual,169.99,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/saris-3-bones-bike-rack-web.jpeg?v=1438625127,,false,,,,,,,,,,,,,,,,,lb
shimano-dura-ace-lockring,Shimano Dura-Ace Lockring,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><div>
<p>Lockring? Ha! More like LOCK-KING. This is the one true ruler of them all. Solid when you need it to be, and easy to forget when riding. This bad boy is perfect for your next track or commuter build.</p>
<ul>
<li>Will work with all cogs 13T+</li>
<li>Made in Japan by Shimano</li>
<li>NJS Approved</li>
</ul>
</div>",Shimano,Lockrings,"Black, Cogs, Cogs and Lockrings, Drivetrain, Dura-Ace, Lockring, Lockrings, Parts",true,Color,Black,,,,,Lockring - Shimano,454,shopify,0,deny,manual,15.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/dura-ace-lock-ring.jpeg?v=1438625125,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/dura-ace-lock-ring.jpeg?v=1438625125,lb
the-coolidge-crmo-fixed-gear,Coolidge,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The Pure Fix Premium Series is the perfect bike to take your riding to the next level.  Featuring a double-butted <strong>4130 chromoly</strong> frame, the Premium Series was bred to be lighter, stiffer, and faster.  It comes street-ready with wrapped drop bars, our 700C, 30mm wheelset featuring sealed bearing hubs and a machined braking surface, and includes <strong>Thickslick</strong> 700x28c tires standard.  The raked chrome fork and polished silver quill stem and seat help bring a dash of classic style to a bike that's guaranteed to turn heads, warm hearts, and haul ass.</p>",Pure Fix Cycles,Premium Fixed Gear Bike,"4130, 47 cm, 50 cm, 54 cm, 58 cm, 61 cm, Black, CrMo, Pro Series, Pure Fix",true,Size,47 cm,,,,,The Coolidge - Extra Small,27216,shopify,8,deny,manual,450.00,,true,true,'712392688253,https://cdn.shopify.com/s/files/1/0923/8062/products/COOLIDGE_2014_SEAMLESS_THICKSLICK_SIDE_WEB.jpeg?v=1442434542,,false,,"The Pure Fix Pro Series is the perfect bike to take your riding to the next level.  Featuring a double-butted 4130 chromoly frame, the Pro Series was bred to be",,,,,,,,,,,,,,,lb
the-coolidge-crmo-fixed-gear,,,,,,,,50 cm,,,,,The Coolidge - Small,27216,shopify,32,deny,manual,450.00,,true,true,'712392689601,https://cdn.shopify.com/s/files/1/0923/8062/products/coolidge-web_0000_KAR_20140306-6103.jpeg?v=1442434542,,,,,,,,,,,,,,,,,,,lb
the-coolidge-crmo-fixed-gear,,,,,,,,54 cm,,,,,The Coolidge - Medium,27216,shopify,62,deny,manual,450.00,,true,true,'712392689618,https://cdn.shopify.com/s/files/1/0923/8062/products/Premium_Fixie_3-web.jpeg?v=1442434542,,,,,,,,,,,,,,,,,,,lb
the-coolidge-crmo-fixed-gear,,,,,,,,58 cm,,,,,The Coolidge - Large,27216,shopify,19,deny,manual,450.00,,true,true,'712392689625,https://cdn.shopify.com/s/files/1/0923/8062/products/coolidge-web_0003_KAR_20140306-6098.jpeg?v=1442434542,,,,,,,,,,,,,,,,,,,lb
the-coolidge-crmo-fixed-gear,,,,,,,,61 cm,,,,,The Coolidge - Extra Large,27216,shopify,1,deny,manual,450.00,,true,true,'712392688246,https://cdn.shopify.com/s/files/1/0923/8062/products/Premium_Fixie_2-web.jpeg?v=1442434542,,,,,,,,,,,,,,,,,,,lb
the-coolidge-crmo-fixed-gear,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/coolidge-web_0004_KAR_20140306-6096.jpeg?v=1442434542,,,,,,,,,,,,,,,,,,,
hiplok-pop-lock,Hiplok Pop Lock,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The <strong>Hiplok</strong> is the first bike lock designed to be worn by the rider, eliminating all the fussing with frustrating frame mounts, or lugging heavy locks around in your backpack!</p>
<iframe width=""1280"" height=""720"" src=""//www.youtube.com/embed/MZQzgLx_9wU?rel=0"" frameborder=""0"" allowfullscreen=""allowfullscreen""></iframe>",Hiplok,Lock,"Accessories, Black, Blue, Cream, Essential, Essentials, Green, Hiplok, Lock, Locks, Neon Green, Safety, Safety Gear",true,Color,Black,,,,,Lock - Hiplok Pop - Black,907,shopify,12,deny,manual,29.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hiplok-pop-web_0000_Layer_5.jpeg?v=1438625107,Black,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/hiplok-pop-web_0000_Layer_5.jpeg?v=1438625107,lb
hiplok-pop-lock,,,,,,,,Green,,,,,Lock - Hiplok Pop - Dark Green,907,shopify,22,deny,manual,29.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hiplok-pop-web_0001_Layer_4.jpeg?v=1438625107,Green,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/hiplok-pop-web_0004_Layer_1.jpeg?v=1438625107,lb
hiplok-pop-lock,,,,,,,,Cream,,,,,Lock - Hiplok Pop - Cream,907,shopify,24,deny,manual,29.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hiplok-pop-web_0004_Layer_1.jpeg?v=1438625107,Green,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/hiplok-pop-web_0003_Layer_2.jpeg?v=1438625107,lb
hiplok-pop-lock,,,,,,,,Blue,,,,,Lock - Hiplok Pop - Blue,907,shopify,13,deny,manual,29.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hiplok-pop-web_0003_Layer_2.jpeg?v=1438625107,Cream,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/hiplok-pop-web_0002_Layer_3.jpeg?v=1438625107,lb
hiplok-pop-lock,,,,,,,,Neon Green,,,,,Lock - Hiplok Pop - Lime Green,907,shopify,18,deny,manual,29.99,,true,true,"",https://cdn.shopify.com/s/files/1/0923/8062/products/hiplok-pop-web_0002_Layer_3.jpeg?v=1438625107,Blue,,,,,,,,,,,,,,,,,,lb
truative-square-taper-bottom-bracket,Truvativ Square Taper Bottom Bracket,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>This is the perfect bottom bracket to fit your <a href=""http://purefixcycles.com/pages/keirin-track-bikes"" title=""Pure Fix Track Frames"">Pure Fix Track frame set</a>.  It has sealed bearings and rings in at 68mm x 113mm. </p>
<table>
<thead>
<tr>
<th><strong>Neco Bottom Bracket</strong></th>
<th>Specifications</th>
</tr>
</thead>
<tbody>
<tr>
<td><strong>BB Shell Width</strong></td>
<td>68 mm</td>
</tr>
<tr>
<td><strong>Weight</strong></td>
<td>325 g</td>
</tr>
<tr>
<td><strong>BB Thread Type</strong></td>
<td>English</td>
</tr>
<tr>
<td><strong>Spindle Interface</strong></td>
<td>Square Taper</td>
</tr>
<tr>
<td><strong>Spindle Length</strong></td>
<td>113 mm</td>
</tr>
</tbody>
</table>",Truvativ,Bottom Brackets,"Bottom Bracket, Bottom Brackets, Drivetrain, Parts, Truativ",false,Size,113mm,,,,,Bottom Bracket - Truvativ,454,shopify,0,deny,manual,20.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/Turative-bottom-bracket-square-113-WEB.jpeg?v=1438625100,,false,,,,,,,,,,,,,,,,,lb
nantucket-cruiser-pannier-basket,Nantucket Cruiser Pannier Basket,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The family that owns and runs Nantucket Bike Baskets has been in the basket-making industry for over 30 years, and it shows.  Not satisfied with only basketing-out the front of the bike, they've started weaving these amazing basket panniers that hook directly to your rear rack!  Pop it off and take it into the store while you grab your groceries, pop it back on your rack when you're done shopping and cruise home!  Woven using the highest quality rattan which weathers nicely over time for an antique look, this isn't your average department store-basket, it's a practical work of art that'll help you and your bike thrive in your city!</p>",Nantucket Bike Basket Co,Baskets,"Accessories, Bags, Basket, Baskets, Baskets and Racks, City Accessories, Panniers, Pure City, White",true,Color,White,,,,,Basket - Nantucket - Cruiser Pannier w Hooks - White,1361,shopify,31,deny,manual,70.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/nantucket-basket-cruiser-pannier-natural-WEB.jpeg?v=1438625097,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/nantucket-basket-cruiser-pannier-natural-WEB.jpeg?v=1438625097,lb
nantucket-cruiser-pannier-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Nantucket-with-Crosby-Cropped-WEB.jpeg?v=1438625097,,,,,,,,,,,,,,,,,,,
nantucket-cruiser-pannier-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Nantucket-Basket-with-Western-WEB.jpeg?v=1438625097,,,,,,,,,,,,,,,,,,,
nantucket-cruiser-pannier-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0923/8062/products/Western-with-nantucket-and-brooks-saddle_WEB.jpeg?v=1438625097,,,,,,,,,,,,,,,,,,,
nantucket-cisco-basket,Nantucket Cisco Basket,"<p><em>This is a demonstration store. You can purchase products like this from <a href=""https://www.purefixcycles.com"" target=""_blank"">Pure Fix Cycles</a></em></p><p>The family that owns and runs Nantucket Bike Baskets has been in the basket-making industry for over 30 years, and it shows.  This isn't your run-of-the-mill, one-season-til-they-unwind, department-store basket.  Made from the highest quality natural rattan fibers and woven from lacak rattan, these are the best baskets out there thanks to a classic design and their ability to hold up over time.  Your bike deserves the best, so treat it and yourself to one of these artfully crafted baskets so you can haul stuff in style all over your city!</p>",Nantucket Bike Basket Co,Baskets,"Accessories, Basket, Baskets, Baskets and Racks, Brown, City Accessories, Pure City",true,Material,Wicker,,,,,Basket - Nantucket - Cisco Rectangle,1361,shopify,33,deny,manual,70.00,,true,true,,https://cdn.shopify.com/s/files/1/0923/8062/products/nantucket-basket-cisco-natural-WEB.jpeg?v=1438625092,,false,,,,,,,,,,,,,,,,,lb
